LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,Value
8,Albania,AL,ALB,1,1950,4,Median,3,Both sexes,"44,7355"
8,Albania,AL,ALB,2,1951,4,Median,3,Both sexes,"45,1396"
8,Albania,AL,ALB,3,1952,4,Median,3,Both sexes,"45,9788"
8,Albania,AL,ALB,4,1953,4,Median,3,Both sexes,"46,5442"
8,Albania,AL,ALB,5,1954,4,Median,3,Both sexes,"47,5946"
8,Albania,AL,ALB,6,1955,4,Median,3,Both sexes,"48,5424"
8,Albania,AL,ALB,7,1956,4,Median,3,Both sexes,"49,5758"
8,Albania,AL,ALB,8,1957,4,Median,3,Both sexes,"50,7065"
8,Albania,AL,ALB,9,1958,4,Median,3,Both sexes,"51,9755"
8,Albania,AL,ALB,10,1959,4,Median,3,Both sexes,"53,1985"
8,Albania,AL,ALB,11,1960,4,Median,3,Both sexes,"54,4389"
8,Albania,AL,ALB,12,1961,4,Median,3,Both sexes,"55,634"
8,Albania,AL,ALB,13,1962,4,Median,3,Both sexes,"56,6711"
8,Albania,AL,ALB,14,1963,4,Median,3,Both sexes,"57,8445"
8,Albania,AL,ALB,15,1964,4,Median,3,Both sexes,"58,9832"
8,Albania,AL,ALB,16,1965,4,Median,3,Both sexes,"60,0187"
8,Albania,AL,ALB,17,1966,4,Median,3,Both sexes,"60,9983"
8,Albania,AL,ALB,18,1967,4,Median,3,Both sexes,"61,9716"
8,Albania,AL,ALB,19,1968,4,Median,3,Both sexes,"62,9461"
8,Albania,AL,ALB,20,1969,4,Median,3,Both sexes,"63,9226"
8,Albania,AL,ALB,21,1970,4,Median,3,Both sexes,"64,8239"
8,Albania,AL,ALB,22,1971,4,Median,3,Both sexes,"65,6179"
8,Albania,AL,ALB,23,1972,4,Median,3,Both sexes,"66,4221"
8,Albania,AL,ALB,24,1973,4,Median,3,Both sexes,"67,1401"
8,Albania,AL,ALB,25,1974,4,Median,3,Both sexes,"67,7695"
8,Albania,AL,ALB,26,1975,4,Median,3,Both sexes,"68,3275"
8,Albania,AL,ALB,27,1976,4,Median,3,Both sexes,"68,7041"
8,Albania,AL,ALB,28,1977,4,Median,3,Both sexes,"69,1206"
8,Albania,AL,ALB,29,1978,4,Median,3,Both sexes,"69,3092"
8,Albania,AL,ALB,30,1979,4,Median,3,Both sexes,"69,5839"
8,Albania,AL,ALB,31,1980,4,Median,3,Both sexes,"70,478"
8,Albania,AL,ALB,32,1981,4,Median,3,Both sexes,"70,73"
8,Albania,AL,ALB,33,1982,4,Median,3,Both sexes,"71,0233"
8,Albania,AL,ALB,34,1983,4,Median,3,Both sexes,"71,2961"
8,Albania,AL,ALB,35,1984,4,Median,3,Both sexes,"71,5016"
8,Albania,AL,ALB,36,1985,4,Median,3,Both sexes,"71,656"
8,Albania,AL,ALB,37,1986,4,Median,3,Both sexes,"71,9496"
8,Albania,AL,ALB,38,1987,4,Median,3,Both sexes,"72,3517"
8,Albania,AL,ALB,39,1988,4,Median,3,Both sexes,"72,6408"
8,Albania,AL,ALB,40,1989,4,Median,3,Both sexes,"72,8797"
8,Albania,AL,ALB,41,1990,4,Median,3,Both sexes,"73,1439"
8,Albania,AL,ALB,42,1991,4,Median,3,Both sexes,"73,3776"
8,Albania,AL,ALB,43,1992,4,Median,3,Both sexes,"73,7148"
8,Albania,AL,ALB,44,1993,4,Median,3,Both sexes,"73,9391"
8,Albania,AL,ALB,45,1994,4,Median,3,Both sexes,"74,1313"
8,Albania,AL,ALB,46,1995,4,Median,3,Both sexes,"74,3616"
8,Albania,AL,ALB,47,1996,4,Median,3,Both sexes,"74,5923"
8,Albania,AL,ALB,48,1997,4,Median,3,Both sexes,"73,9039"
8,Albania,AL,ALB,49,1998,4,Median,3,Both sexes,"74,9899"
8,Albania,AL,ALB,50,1999,4,Median,3,Both sexes,"75,1828"
8,Albania,AL,ALB,51,2000,4,Median,3,Both sexes,"75,4043"
8,Albania,AL,ALB,52,2001,4,Median,3,Both sexes,"75,6388"
8,Albania,AL,ALB,53,2002,4,Median,3,Both sexes,"75,8899"
8,Albania,AL,ALB,54,2003,4,Median,3,Both sexes,"76,1421"
8,Albania,AL,ALB,55,2004,4,Median,3,Both sexes,"76,3761"
8,Albania,AL,ALB,56,2005,4,Median,3,Both sexes,"76,6208"
8,Albania,AL,ALB,57,2006,4,Median,3,Both sexes,"76,8162"
8,Albania,AL,ALB,58,2007,4,Median,3,Both sexes,"77,5491"
8,Albania,AL,ALB,59,2008,4,Median,3,Both sexes,"77,6529"
8,Albania,AL,ALB,60,2009,4,Median,3,Both sexes,"77,781"
8,Albania,AL,ALB,61,2010,4,Median,3,Both sexes,"77,9359"
8,Albania,AL,ALB,62,2011,4,Median,3,Both sexes,"78,0919"
8,Albania,AL,ALB,63,2012,4,Median,3,Both sexes,"78,064"
8,Albania,AL,ALB,64,2013,4,Median,3,Both sexes,"78,1226"
8,Albania,AL,ALB,65,2014,4,Median,3,Both sexes,"78,4075"
8,Albania,AL,ALB,66,2015,4,Median,3,Both sexes,"78,6441"
8,Albania,AL,ALB,67,2016,4,Median,3,Both sexes,"78,8602"
8,Albania,AL,ALB,68,2017,4,Median,3,Both sexes,"79,0473"
8,Albania,AL,ALB,69,2018,4,Median,3,Both sexes,"79,1838"
8,Albania,AL,ALB,70,2019,4,Median,3,Both sexes,"79,2825"
8,Albania,AL,ALB,71,2020,4,Median,3,Both sexes,"76,9893"
8,Albania,AL,ALB,72,2021,4,Median,3,Both sexes,"76,4626"
8,Albania,AL,ALB,73,2022,4,Median,3,Both sexes,"76,8334"
8,Albania,AL,ALB,74,2023,4,Median,3,Both sexes,"78,061"
20,Andorra,AD,AND,1,1950,4,Median,3,Both sexes,"64,5863"
20,Andorra,AD,AND,2,1951,4,Median,3,Both sexes,"64,2338"
20,Andorra,AD,AND,3,1952,4,Median,3,Both sexes,"67,4204"
20,Andorra,AD,AND,4,1953,4,Median,3,Both sexes,"68,2467"
20,Andorra,AD,AND,5,1954,4,Median,3,Both sexes,"69,4804"
20,Andorra,AD,AND,6,1955,4,Median,3,Both sexes,"69,2563"
20,Andorra,AD,AND,7,1956,4,Median,3,Both sexes,"69,3102"
20,Andorra,AD,AND,8,1957,4,Median,3,Both sexes,"69,126"
20,Andorra,AD,AND,9,1958,4,Median,3,Both sexes,"71,3539"
20,Andorra,AD,AND,10,1959,4,Median,3,Both sexes,"71,2312"
20,Andorra,AD,AND,11,1960,4,Median,3,Both sexes,"72,0245"
20,Andorra,AD,AND,12,1961,4,Median,3,Both sexes,"72,094"
20,Andorra,AD,AND,13,1962,4,Median,3,Both sexes,"72,3752"
20,Andorra,AD,AND,14,1963,4,Median,3,Both sexes,"72,1537"
20,Andorra,AD,AND,15,1964,4,Median,3,Both sexes,"72,8129"
20,Andorra,AD,AND,16,1965,4,Median,3,Both sexes,"73,3534"
20,Andorra,AD,AND,17,1966,4,Median,3,Both sexes,"73,3789"
20,Andorra,AD,AND,18,1967,4,Median,3,Both sexes,"73,2992"
20,Andorra,AD,AND,19,1968,4,Median,3,Both sexes,"73,5397"
20,Andorra,AD,AND,20,1969,4,Median,3,Both sexes,"72,954"
20,Andorra,AD,AND,21,1970,4,Median,3,Both sexes,"74,2557"
20,Andorra,AD,AND,22,1971,4,Median,3,Both sexes,"73,7187"
20,Andorra,AD,AND,23,1972,4,Median,3,Both sexes,"74,8666"
20,Andorra,AD,AND,24,1973,4,Median,3,Both sexes,"74,5689"
20,Andorra,AD,AND,25,1974,4,Median,3,Both sexes,"74,8656"
20,Andorra,AD,AND,26,1975,4,Median,3,Both sexes,"75,0925"
20,Andorra,AD,AND,27,1976,4,Median,3,Both sexes,"75,3484"
20,Andorra,AD,AND,28,1977,4,Median,3,Both sexes,"75,7804"
20,Andorra,AD,AND,29,1978,4,Median,3,Both sexes,"75,9075"
20,Andorra,AD,AND,30,1979,4,Median,3,Both sexes,"76,3711"
20,Andorra,AD,AND,31,1980,4,Median,3,Both sexes,"76,8404"
20,Andorra,AD,AND,32,1981,4,Median,3,Both sexes,"76,9879"
20,Andorra,AD,AND,33,1982,4,Median,3,Both sexes,"77,5412"
20,Andorra,AD,AND,34,1983,4,Median,3,Both sexes,"77,259"
20,Andorra,AD,AND,35,1984,4,Median,3,Both sexes,"77,5617"
20,Andorra,AD,AND,36,1985,4,Median,3,Both sexes,"77,4522"
20,Andorra,AD,AND,37,1986,4,Median,3,Both sexes,"77,6884"
20,Andorra,AD,AND,38,1987,4,Median,3,Both sexes,"77,8469"
20,Andorra,AD,AND,39,1988,4,Median,3,Both sexes,"77,81"
20,Andorra,AD,AND,40,1989,4,Median,3,Both sexes,"77,7791"
20,Andorra,AD,AND,41,1990,4,Median,3,Both sexes,"78,4063"
20,Andorra,AD,AND,42,1991,4,Median,3,Both sexes,"77,9805"
20,Andorra,AD,AND,43,1992,4,Median,3,Both sexes,"80,3241"
20,Andorra,AD,AND,44,1993,4,Median,3,Both sexes,"78,6633"
20,Andorra,AD,AND,45,1994,4,Median,3,Both sexes,"82,638"
20,Andorra,AD,AND,46,1995,4,Median,3,Both sexes,"78,9616"
20,Andorra,AD,AND,47,1996,4,Median,3,Both sexes,"80,334"
20,Andorra,AD,AND,48,1997,4,Median,3,Both sexes,"80,9439"
20,Andorra,AD,AND,49,1998,4,Median,3,Both sexes,"79,4259"
20,Andorra,AD,AND,50,1999,4,Median,3,Both sexes,"81,3173"
20,Andorra,AD,AND,51,2000,4,Median,3,Both sexes,"80,9193"
20,Andorra,AD,AND,52,2001,4,Median,3,Both sexes,"81,6857"
20,Andorra,AD,AND,53,2002,4,Median,3,Both sexes,"82,2368"
20,Andorra,AD,AND,54,2003,4,Median,3,Both sexes,"83,9209"
20,Andorra,AD,AND,55,2004,4,Median,3,Both sexes,"80,0836"
20,Andorra,AD,AND,56,2005,4,Median,3,Both sexes,"81,7599"
20,Andorra,AD,AND,57,2006,4,Median,3,Both sexes,"82,9664"
20,Andorra,AD,AND,58,2007,4,Median,3,Both sexes,"82,6594"
20,Andorra,AD,AND,59,2008,4,Median,3,Both sexes,"82,6982"
20,Andorra,AD,AND,60,2009,4,Median,3,Both sexes,"82,752"
20,Andorra,AD,AND,61,2010,4,Median,3,Both sexes,"82,8156"
20,Andorra,AD,AND,62,2011,4,Median,3,Both sexes,"82,8975"
20,Andorra,AD,AND,63,2012,4,Median,3,Both sexes,"82,9166"
20,Andorra,AD,AND,64,2013,4,Median,3,Both sexes,"82,9343"
20,Andorra,AD,AND,65,2014,4,Median,3,Both sexes,"82,9483"
20,Andorra,AD,AND,66,2015,4,Median,3,Both sexes,"82,9534"
20,Andorra,AD,AND,67,2016,4,Median,3,Both sexes,"82,9671"
20,Andorra,AD,AND,68,2017,4,Median,3,Both sexes,"82,9803"
20,Andorra,AD,AND,69,2018,4,Median,3,Both sexes,"82,9923"
20,Andorra,AD,AND,70,2019,4,Median,3,Both sexes,"83,0039"
20,Andorra,AD,AND,71,2020,4,Median,3,Both sexes,"79,0234"
20,Andorra,AD,AND,72,2021,4,Median,3,Both sexes,"80,3684"
20,Andorra,AD,AND,73,2022,4,Median,3,Both sexes,"83,5515"
20,Andorra,AD,AND,74,2023,4,Median,3,Both sexes,"83,7082"
40,Austria,AT,AUT,1,1950,4,Median,3,Both sexes,"64,8131"
40,Austria,AT,AUT,2,1951,4,Median,3,Both sexes,"65,2225"
40,Austria,AT,AUT,3,1952,4,Median,3,Both sexes,"66,7483"
40,Austria,AT,AUT,4,1953,4,Median,3,Both sexes,"67,2543"
40,Austria,AT,AUT,5,1954,4,Median,3,Both sexes,"67,2867"
40,Austria,AT,AUT,6,1955,4,Median,3,Both sexes,"67,551"
40,Austria,AT,AUT,7,1956,4,Median,3,Both sexes,"67,6811"
40,Austria,AT,AUT,8,1957,4,Median,3,Both sexes,"67,4449"
40,Austria,AT,AUT,9,1958,4,Median,3,Both sexes,"68,4552"
40,Austria,AT,AUT,10,1959,4,Median,3,Both sexes,"68,3921"
40,Austria,AT,AUT,11,1960,4,Median,3,Both sexes,"68,7468"
40,Austria,AT,AUT,12,1961,4,Median,3,Both sexes,"69,7131"
40,Austria,AT,AUT,13,1962,4,Median,3,Both sexes,"69,4992"
40,Austria,AT,AUT,14,1963,4,Median,3,Both sexes,"69,6529"
40,Austria,AT,AUT,15,1964,4,Median,3,Both sexes,"70,1195"
40,Austria,AT,AUT,16,1965,4,Median,3,Both sexes,"69,9318"
40,Austria,AT,AUT,17,1966,4,Median,3,Both sexes,"70,2229"
40,Austria,AT,AUT,18,1967,4,Median,3,Both sexes,"70,1158"
40,Austria,AT,AUT,19,1968,4,Median,3,Both sexes,"70,2681"
40,Austria,AT,AUT,20,1969,4,Median,3,Both sexes,"70,0416"
40,Austria,AT,AUT,21,1970,4,Median,3,Both sexes,"70,0864"
40,Austria,AT,AUT,22,1971,4,Median,3,Both sexes,"70,2909"
40,Austria,AT,AUT,23,1972,4,Median,3,Both sexes,"70,6202"
40,Austria,AT,AUT,24,1973,4,Median,3,Both sexes,"71,1961"
40,Austria,AT,AUT,25,1974,4,Median,3,Both sexes,"71,1749"
40,Austria,AT,AUT,26,1975,4,Median,3,Both sexes,"71,3273"
40,Austria,AT,AUT,27,1976,4,Median,3,Both sexes,"71,7889"
40,Austria,AT,AUT,28,1977,4,Median,3,Both sexes,"72,1359"
40,Austria,AT,AUT,29,1978,4,Median,3,Both sexes,"72,2042"
40,Austria,AT,AUT,30,1979,4,Median,3,Both sexes,"72,5441"
40,Austria,AT,AUT,31,1980,4,Median,3,Both sexes,"72,6689"
40,Austria,AT,AUT,32,1981,4,Median,3,Both sexes,"72,9914"
40,Austria,AT,AUT,33,1982,4,Median,3,Both sexes,"73,1448"
40,Austria,AT,AUT,34,1983,4,Median,3,Both sexes,"73,2181"
40,Austria,AT,AUT,35,1984,4,Median,3,Both sexes,"73,7673"
40,Austria,AT,AUT,36,1985,4,Median,3,Both sexes,"73,9876"
40,Austria,AT,AUT,37,1986,4,Median,3,Both sexes,"74,4588"
40,Austria,AT,AUT,38,1987,4,Median,3,Both sexes,"74,9014"
40,Austria,AT,AUT,39,1988,4,Median,3,Both sexes,"75,3758"
40,Austria,AT,AUT,40,1989,4,Median,3,Both sexes,"75,4648"
40,Austria,AT,AUT,41,1990,4,Median,3,Both sexes,"75,7396"
40,Austria,AT,AUT,42,1991,4,Median,3,Both sexes,"75,7931"
40,Austria,AT,AUT,43,1992,4,Median,3,Both sexes,"75,9931"
40,Austria,AT,AUT,44,1993,4,Median,3,Both sexes,"76,2258"
40,Austria,AT,AUT,45,1994,4,Median,3,Both sexes,"76,5425"
40,Austria,AT,AUT,46,1995,4,Median,3,Both sexes,"76,7766"
40,Austria,AT,AUT,47,1996,4,Median,3,Both sexes,"77,0268"
40,Austria,AT,AUT,48,1997,4,Median,3,Both sexes,"77,4292"
40,Austria,AT,AUT,49,1998,4,Median,3,Both sexes,"77,7833"
40,Austria,AT,AUT,50,1999,4,Median,3,Both sexes,"77,956"
40,Austria,AT,AUT,51,2000,4,Median,3,Both sexes,"78,2358"
40,Austria,AT,AUT,52,2001,4,Median,3,Both sexes,"78,7192"
40,Austria,AT,AUT,53,2002,4,Median,3,Both sexes,"78,8469"
40,Austria,AT,AUT,54,2003,4,Median,3,Both sexes,"78,8496"
40,Austria,AT,AUT,55,2004,4,Median,3,Both sexes,"79,3632"
40,Austria,AT,AUT,56,2005,4,Median,3,Both sexes,"79,521"
40,Austria,AT,AUT,57,2006,4,Median,3,Both sexes,"79,9655"
40,Austria,AT,AUT,58,2007,4,Median,3,Both sexes,"80,1672"
40,Austria,AT,AUT,59,2008,4,Median,3,Both sexes,"80,3639"
40,Austria,AT,AUT,60,2009,4,Median,3,Both sexes,"80,207"
40,Austria,AT,AUT,61,2010,4,Median,3,Both sexes,"80,4643"
40,Austria,AT,AUT,62,2011,4,Median,3,Both sexes,"80,8285"
40,Austria,AT,AUT,63,2012,4,Median,3,Both sexes,"80,841"
40,Austria,AT,AUT,64,2013,4,Median,3,Both sexes,"81,0783"
40,Austria,AT,AUT,65,2014,4,Median,3,Both sexes,"81,3903"
40,Austria,AT,AUT,66,2015,4,Median,3,Both sexes,"81,1594"
40,Austria,AT,AUT,67,2016,4,Median,3,Both sexes,"81,5925"
40,Austria,AT,AUT,68,2017,4,Median,3,Both sexes,"81,6391"
40,Austria,AT,AUT,69,2018,4,Median,3,Both sexes,"81,6862"
40,Austria,AT,AUT,70,2019,4,Median,3,Both sexes,"81,9077"
40,Austria,AT,AUT,71,2020,4,Median,3,Both sexes,"81,5036"
40,Austria,AT,AUT,72,2021,4,Median,3,Both sexes,"81,5797"
40,Austria,AT,AUT,73,2022,4,Median,3,Both sexes,"82,4122"
40,Austria,AT,AUT,74,2023,4,Median,3,Both sexes,"82,572"
56,Belgium,BE,BEL,1,1950,4,Median,3,Both sexes,"66,3066"
56,Belgium,BE,BEL,2,1951,4,Median,3,Both sexes,"66,7477"
56,Belgium,BE,BEL,3,1952,4,Median,3,Both sexes,"67,9674"
56,Belgium,BE,BEL,4,1953,4,Median,3,Both sexes,"68,3568"
56,Belgium,BE,BEL,5,1954,4,Median,3,Both sexes,"68,594"
56,Belgium,BE,BEL,6,1955,4,Median,3,Both sexes,"68,5459"
56,Belgium,BE,BEL,7,1956,4,Median,3,Both sexes,"68,8386"
56,Belgium,BE,BEL,8,1957,4,Median,3,Both sexes,"69,1982"
56,Belgium,BE,BEL,9,1958,4,Median,3,Both sexes,"69,9086"
56,Belgium,BE,BEL,10,1959,4,Median,3,Both sexes,"70,3132"
56,Belgium,BE,BEL,11,1960,4,Median,3,Both sexes,"69,6224"
56,Belgium,BE,BEL,12,1961,4,Median,3,Both sexes,"70,4958"
56,Belgium,BE,BEL,13,1962,4,Median,3,Both sexes,"70,224"
56,Belgium,BE,BEL,14,1963,4,Median,3,Both sexes,"70,0398"
56,Belgium,BE,BEL,15,1964,4,Median,3,Both sexes,"70,703"
56,Belgium,BE,BEL,16,1965,4,Median,3,Both sexes,"70,5528"
56,Belgium,BE,BEL,17,1966,4,Median,3,Both sexes,"70,6288"
56,Belgium,BE,BEL,18,1967,4,Median,3,Both sexes,"70,9114"
56,Belgium,BE,BEL,19,1968,4,Median,3,Both sexes,"70,6075"
56,Belgium,BE,BEL,20,1969,4,Median,3,Both sexes,"70,6734"
56,Belgium,BE,BEL,21,1970,4,Median,3,Both sexes,"70,9354"
56,Belgium,BE,BEL,22,1971,4,Median,3,Both sexes,"71,0848"
56,Belgium,BE,BEL,23,1972,4,Median,3,Both sexes,"71,4104"
56,Belgium,BE,BEL,24,1973,4,Median,3,Both sexes,"71,6335"
56,Belgium,BE,BEL,25,1974,4,Median,3,Both sexes,"71,9694"
56,Belgium,BE,BEL,26,1975,4,Median,3,Both sexes,"71,9627"
56,Belgium,BE,BEL,27,1976,4,Median,3,Both sexes,"72,102"
56,Belgium,BE,BEL,28,1977,4,Median,3,Both sexes,"72,7562"
56,Belgium,BE,BEL,29,1978,4,Median,3,Both sexes,"72,7035"
56,Belgium,BE,BEL,30,1979,4,Median,3,Both sexes,"73,1971"
56,Belgium,BE,BEL,31,1980,4,Median,3,Both sexes,"73,2392"
56,Belgium,BE,BEL,32,1981,4,Median,3,Both sexes,"73,6494"
56,Belgium,BE,BEL,33,1982,4,Median,3,Both sexes,"73,877"
56,Belgium,BE,BEL,34,1983,4,Median,3,Both sexes,"73,8777"
56,Belgium,BE,BEL,35,1984,4,Median,3,Both sexes,"74,3666"
56,Belgium,BE,BEL,36,1985,4,Median,3,Both sexes,"74,4659"
56,Belgium,BE,BEL,37,1986,4,Median,3,Both sexes,"74,6658"
56,Belgium,BE,BEL,38,1987,4,Median,3,Both sexes,"75,2876"
56,Belgium,BE,BEL,39,1988,4,Median,3,Both sexes,"75,5877"
56,Belgium,BE,BEL,40,1989,4,Median,3,Both sexes,"75,6434"
56,Belgium,BE,BEL,41,1990,4,Median,3,Both sexes,"76,0554"
56,Belgium,BE,BEL,42,1991,4,Median,3,Both sexes,"76,1962"
56,Belgium,BE,BEL,43,1992,4,Median,3,Both sexes,"76,3554"
56,Belgium,BE,BEL,44,1993,4,Median,3,Both sexes,"76,3611"
56,Belgium,BE,BEL,45,1994,4,Median,3,Both sexes,"76,7142"
56,Belgium,BE,BEL,46,1995,4,Median,3,Both sexes,"76,8385"
56,Belgium,BE,BEL,47,1996,4,Median,3,Both sexes,"77,1825"
56,Belgium,BE,BEL,48,1997,4,Median,3,Both sexes,"77,4004"
56,Belgium,BE,BEL,49,1998,4,Median,3,Both sexes,"77,4743"
56,Belgium,BE,BEL,50,1999,4,Median,3,Both sexes,"77,6457"
56,Belgium,BE,BEL,51,2000,4,Median,3,Both sexes,"77,7665"
56,Belgium,BE,BEL,52,2001,4,Median,3,Both sexes,"78,0807"
56,Belgium,BE,BEL,53,2002,4,Median,3,Both sexes,"78,1667"
56,Belgium,BE,BEL,54,2003,4,Median,3,Both sexes,"78,3198"
56,Belgium,BE,BEL,55,2004,4,Median,3,Both sexes,"78,9599"
56,Belgium,BE,BEL,56,2005,4,Median,3,Both sexes,"79,0526"
56,Belgium,BE,BEL,57,2006,4,Median,3,Both sexes,"79,3884"
56,Belgium,BE,BEL,58,2007,4,Median,3,Both sexes,"79,5262"
56,Belgium,BE,BEL,59,2008,4,Median,3,Both sexes,"79,5769"
56,Belgium,BE,BEL,60,2009,4,Median,3,Both sexes,"79,847"
56,Belgium,BE,BEL,61,2010,4,Median,3,Both sexes,"80,033"
56,Belgium,BE,BEL,62,2011,4,Median,3,Both sexes,"80,3649"
56,Belgium,BE,BEL,63,2012,4,Median,3,Both sexes,"80,2607"
56,Belgium,BE,BEL,64,2013,4,Median,3,Both sexes,"80,468"
56,Belgium,BE,BEL,65,2014,4,Median,3,Both sexes,"81,0811"
56,Belgium,BE,BEL,66,2015,4,Median,3,Both sexes,"80,8898"
56,Belgium,BE,BEL,67,2016,4,Median,3,Both sexes,"81,2661"
56,Belgium,BE,BEL,68,2017,4,Median,3,Both sexes,"81,3618"
56,Belgium,BE,BEL,69,2018,4,Median,3,Both sexes,"81,4787"
56,Belgium,BE,BEL,70,2019,4,Median,3,Both sexes,"81,8311"
56,Belgium,BE,BEL,71,2020,4,Median,3,Both sexes,"80,7884"
56,Belgium,BE,BEL,72,2021,4,Median,3,Both sexes,"81,8787"
56,Belgium,BE,BEL,73,2022,4,Median,3,Both sexes,"82,2932"
56,Belgium,BE,BEL,74,2023,4,Median,3,Both sexes,"82,4564"
70,Bosnia and Herzegovina,BA,BIH,1,1950,4,Median,3,Both sexes,"48,9475"
70,Bosnia and Herzegovina,BA,BIH,2,1951,4,Median,3,Both sexes,"49,5446"
70,Bosnia and Herzegovina,BA,BIH,3,1952,4,Median,3,Both sexes,"51,1935"
70,Bosnia and Herzegovina,BA,BIH,4,1953,4,Median,3,Both sexes,"52,6362"
70,Bosnia and Herzegovina,BA,BIH,5,1954,4,Median,3,Both sexes,"54,1661"
70,Bosnia and Herzegovina,BA,BIH,6,1955,4,Median,3,Both sexes,"55,4777"
70,Bosnia and Herzegovina,BA,BIH,7,1956,4,Median,3,Both sexes,"56,712"
70,Bosnia and Herzegovina,BA,BIH,8,1957,4,Median,3,Both sexes,"57,8626"
70,Bosnia and Herzegovina,BA,BIH,9,1958,4,Median,3,Both sexes,"59,0503"
70,Bosnia and Herzegovina,BA,BIH,10,1959,4,Median,3,Both sexes,"60,0395"
70,Bosnia and Herzegovina,BA,BIH,11,1960,4,Median,3,Both sexes,"61,0373"
70,Bosnia and Herzegovina,BA,BIH,12,1961,4,Median,3,Both sexes,"61,8559"
70,Bosnia and Herzegovina,BA,BIH,13,1962,4,Median,3,Both sexes,"62,5113"
70,Bosnia and Herzegovina,BA,BIH,14,1963,4,Median,3,Both sexes,"63,2743"
70,Bosnia and Herzegovina,BA,BIH,15,1964,4,Median,3,Both sexes,"63,9484"
70,Bosnia and Herzegovina,BA,BIH,16,1965,4,Median,3,Both sexes,"64,5555"
70,Bosnia and Herzegovina,BA,BIH,17,1966,4,Median,3,Both sexes,"65,1713"
70,Bosnia and Herzegovina,BA,BIH,18,1967,4,Median,3,Both sexes,"65,553"
70,Bosnia and Herzegovina,BA,BIH,19,1968,4,Median,3,Both sexes,"65,8829"
70,Bosnia and Herzegovina,BA,BIH,20,1969,4,Median,3,Both sexes,"66,2001"
70,Bosnia and Herzegovina,BA,BIH,21,1970,4,Median,3,Both sexes,"66,6883"
70,Bosnia and Herzegovina,BA,BIH,22,1971,4,Median,3,Both sexes,"67,1635"
70,Bosnia and Herzegovina,BA,BIH,23,1972,4,Median,3,Both sexes,"67,672"
70,Bosnia and Herzegovina,BA,BIH,24,1973,4,Median,3,Both sexes,"68,2162"
70,Bosnia and Herzegovina,BA,BIH,25,1974,4,Median,3,Both sexes,"68,8618"
70,Bosnia and Herzegovina,BA,BIH,26,1975,4,Median,3,Both sexes,"69,4054"
70,Bosnia and Herzegovina,BA,BIH,27,1976,4,Median,3,Both sexes,"69,6479"
70,Bosnia and Herzegovina,BA,BIH,28,1977,4,Median,3,Both sexes,"70,0408"
70,Bosnia and Herzegovina,BA,BIH,29,1978,4,Median,3,Both sexes,"70,1323"
70,Bosnia and Herzegovina,BA,BIH,30,1979,4,Median,3,Both sexes,"70,3403"
70,Bosnia and Herzegovina,BA,BIH,31,1980,4,Median,3,Both sexes,"70,5431"
70,Bosnia and Herzegovina,BA,BIH,32,1981,4,Median,3,Both sexes,"70,6999"
70,Bosnia and Herzegovina,BA,BIH,33,1982,4,Median,3,Both sexes,"70,8747"
70,Bosnia and Herzegovina,BA,BIH,34,1983,4,Median,3,Both sexes,"71,0814"
70,Bosnia and Herzegovina,BA,BIH,35,1984,4,Median,3,Both sexes,"71,036"
70,Bosnia and Herzegovina,BA,BIH,36,1985,4,Median,3,Both sexes,"70,7985"
70,Bosnia and Herzegovina,BA,BIH,37,1986,4,Median,3,Both sexes,"71,2386"
70,Bosnia and Herzegovina,BA,BIH,38,1987,4,Median,3,Both sexes,"71,6764"
70,Bosnia and Herzegovina,BA,BIH,39,1988,4,Median,3,Both sexes,"71,7546"
70,Bosnia and Herzegovina,BA,BIH,40,1989,4,Median,3,Both sexes,"71,7808"
70,Bosnia and Herzegovina,BA,BIH,41,1990,4,Median,3,Both sexes,"72,3487"
70,Bosnia and Herzegovina,BA,BIH,42,1991,4,Median,3,Both sexes,"72,0887"
70,Bosnia and Herzegovina,BA,BIH,43,1992,4,Median,3,Both sexes,"51,7847"
70,Bosnia and Herzegovina,BA,BIH,44,1993,4,Median,3,Both sexes,"51,5189"
70,Bosnia and Herzegovina,BA,BIH,45,1994,4,Median,3,Both sexes,"67,2094"
70,Bosnia and Herzegovina,BA,BIH,46,1995,4,Median,3,Both sexes,"70,2839"
70,Bosnia and Herzegovina,BA,BIH,47,1996,4,Median,3,Both sexes,"73,4305"
70,Bosnia and Herzegovina,BA,BIH,48,1997,4,Median,3,Both sexes,"73,6865"
70,Bosnia and Herzegovina,BA,BIH,49,1998,4,Median,3,Both sexes,"73,9007"
70,Bosnia and Herzegovina,BA,BIH,50,1999,4,Median,3,Both sexes,"75,0764"
70,Bosnia and Herzegovina,BA,BIH,51,2000,4,Median,3,Both sexes,"74,4957"
70,Bosnia and Herzegovina,BA,BIH,52,2001,4,Median,3,Both sexes,"75,06"
70,Bosnia and Herzegovina,BA,BIH,53,2002,4,Median,3,Both sexes,"74,6115"
70,Bosnia and Herzegovina,BA,BIH,54,2003,4,Median,3,Both sexes,"75,7822"
70,Bosnia and Herzegovina,BA,BIH,55,2004,4,Median,3,Both sexes,"76,1329"
70,Bosnia and Herzegovina,BA,BIH,56,2005,4,Median,3,Both sexes,"75,42"
